ID_Cliente,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Pagamento_Menssal
8329-UTMVM,Male,True,False,False,27,False,FIBER OPTIC,False,True,True,One year,Bank transfer (automatic),104.65,2964.0,False,
3014-WJKSM,Male,False,True,False,29,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),75.3,2263.4,False,
3347-YJZZE,Male,False,True,True,29,False,DSL,False,False,True,Month-to-month,Credit card (automatic),80.1,2211.8,False,
1029-QFBEN,Male,False,False,False,1,False,NO,,,,Month-to-month,Mailed check,19.55,19.55,True,
7929-DMBCV,Female,False,True,False,20,False,FIBER OPTIC,False,True,False,Month-to-month,Mailed check,81.0,1683.7,False,
9661-JALZV,Female,False,False,False,58,False,NO,,,,Two year,Credit card (automatic),24.7,1519.0,False,
5433-KYGHE,Female,False,False,True,14,False,FIBER OPTIC,True,True,False,Month-to-month,Mailed check,86.0,1164.05,False,
4312-KFRXN,Male,False,True,False,72,False,NO,,,,Two year,Mailed check,25.4,1710.9,False,
5575-TPIZQ,Male,False,False,False,46,False,FIBER OPTIC,True,False,True,Month-to-month,Credit card (automatic),89.15,4245.55,False,
0114-IGABW,Female,False,True,False,71,False,DSL,False,True,True,Two year,Bank transfer (automatic),58.25,4145.9,False,
9944-AEXBM,Male,False,False,False,32,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),85.65,2664.3,False,
1853-ARAAQ,Female,False,False,False,26,False,DSL,False,False,True,Month-to-month,Credit card (automatic),50.35,1277.5,False,
6952-OMNWB,Male,True,True,False,68,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),80.35,5589.3,False,
4697-LUPSU,Male,False,True,True,2,False,NO,,,,One year,Mailed check,20.2,34.75,False,
8434-VGEQQ,Male,False,True,True,61,False,NO,,,,Two year,Credit card (automatic),20.55,1305.95,False,
4952-YSOGZ,Female,False,True,True,4,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.95,381.3,True,
1589-AGTLK,Male,False,False,False,3,False,DSL,False,False,False,Month-to-month,Electronic check,45.35,141.5,True,
5244-IRFIH,Male,True,True,False,33,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,94.5,3105.55,True,
6549-YMFAW,Male,True,True,False,9,False,NO,,,,Month-to-month,Mailed check,21.25,204.55,False,
4950-HKQTE,Female,False,False,False,22,False,NO,,,,Two year,Mailed check,26.25,605.9,False,
6786-OBWQR,Female,False,True,True,5,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,80.85,356.1,False,
2684-EIWEO,Female,True,False,False,30,False,FIBER OPTIC,True,False,False,Month-to-month,Credit card (automatic),91.7,2758.15,True,
2753-JMMCV,Male,False,False,False,65,False,DSL,False,True,False,Two year,Credit card (automatic),74.2,4805.65,False,
6439-GTPCA,Female,False,False,False,45,False,FIBER OPTIC,False,True,False,Month-to-month,Electronic check,87.25,3941.7,True,
6621-YOBKI,Male,False,False,False,5,False,NO,,,,Month-to-month,Mailed check,20.35,92.75,False,
1216-JWVUX,Male,False,True,True,25,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.5,1901.05,False,
7564-GHCVB,Female,False,True,True,72,False,FIBER OPTIC,True,False,False,Two year,Bank transfer (automatic),79.05,5730.7,False,
1173-NOEYG,Female,False,True,False,27,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),90.15,2423.4,False,
7595-EHCDL,Male,False,True,True,32,False,DSL,False,False,True,Month-to-month,Credit card (automatic),50.6,1653.45,False,
6647-ZEDXT,Female,False,False,False,30,False,FIBER OPTIC,False,True,True,One year,Credit card (automatic),110.45,3327.05,False,
2521-NPUZR,Male,False,True,False,70,False,FIBER OPTIC,True,True,False,Two year,Credit card (automatic),101.0,7085.5,False,
1307-TVUFB,Male,True,False,False,42,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),79.35,3344.1,False,
7503-MIOGA,Female,True,True,False,72,False,DSL,True,True,True,Two year,Bank transfer (automatic),89.85,6697.35,False,
4381-MHQDC,Female,False,False,False,47,False,DSL,True,True,False,Two year,Mailed check,65.0,2879.9,False,
6923-JHPMP,Female,False,False,False,2,False,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,80.45,137.1,False,
5138-WVKYJ,Male,False,False,False,10,False,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,98.55,1008.55,True,
4018-PPNDW,Female,False,True,True,61,False,NO,,,,Two year,Mailed check,24.1,1551.6,False,
1635-FJFCC,Female,False,False,False,5,False,DSL,False,False,False,Month-to-month,Credit card (automatic),44.05,202.15,False,
2499-AJYUA,Female,True,True,False,72,False,FIBER OPTIC,False,True,True,Two year,Credit card (automatic),110.8,7882.25,False,
6919-ELBGL,Male,True,True,True,72,False,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),114.95,8196.4,False,
3966-HRMZA,Female,True,False,False,3,False,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,75.05,202.9,False,
6425-JWTDV,Male,False,True,False,48,False,NO,,,,Two year,Mailed check,19.25,855.1,False,
8405-IGQFX,Female,False,False,False,63,False,FIBER OPTIC,False,True,True,One year,Credit card (automatic),90.05,5817.0,False,
8224-IVVPA,Female,False,False,False,27,False,DSL,True,False,False,Month-to-month,Mailed check,56.7,1652.95,False,
9477-LGWQI,Male,False,True,True,70,False,DSL,True,False,True,Two year,Credit card (automatic),80.15,5600.15,False,
1410-RSCMR,Male,False,True,True,7,False,DSL,True,True,False,Month-to-month,Credit card (automatic),71.35,515.75,False,
3115-CZMZD,Male,False,False,True,0,False,NO,,,,Two year,Mailed check,20.25,40.5,False,
0139-IVFJG,Female,False,True,False,2,False,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,90.35,190.5,False,
6683-VLCTZ,Male,True,False,False,20,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,98.55,1842.8,True,
5730-DBDSI,Male,False,False,False,66,False,NO,,,,Two year,Bank transfer (automatic),19.7,1253.8,False,
0030-FNXPP,Female,False,False,False,3,False,NO,,,,Month-to-month,Mailed check,19.85,57.2,False,
2189-WWOEW,Female,False,False,True,15,False,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),85.9,1269.55,True,
5684-FJVYR,Female,False,True,True,72,False,FIBER OPTIC,True,True,False,Two year,Bank transfer (automatic),90.35,6563.4,False,
4013-GUXND,Male,False,False,False,1,False,NO,,,,Month-to-month,Mailed check,20.8,20.8,False,
1894-IGFSG,Female,False,False,False,22,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,89.25,1907.85,True,
7379-POKDZ,Male,False,True,False,3,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.3,208.85,True,
1266-NZYUI,Female,False,True,True,72,False,DSL,True,True,False,Two year,Bank transfer (automatic),66.85,4758.8,False,
7969-FFOWG,Male,False,True,True,65,False,NO,,,,Two year,Mailed check,19.9,1292.6,False,
4718-DHSMV,Female,False,False,False,11,False,DSL,False,False,True,Month-to-month,Mailed check,35.8,363.15,False,
5175-WLYXL,Male,False,False,False,22,False,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,78.85,1600.25,False,
7817-OMJNA,Male,False,False,False,14,False,NO,,,,One year,Bank transfer (automatic),20.4,275.7,False,
8728-SKJLR,Male,False,False,False,41,False,FIBER OPTIC,False,True,False,Month-to-month,Electronic check,74.25,3089.1,False,
3137-NYQQI,Male,False,True,False,17,False,DSL,True,False,False,One year,Mailed check,64.8,1175.6,False,
7706-DZNKK,Male,False,False,False,11,False,NO,,,,Month-to-month,Credit card (automatic),20.45,237.3,False,
0236-HFWSV,Male,False,False,False,15,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,93.35,1444.65,True,
3900-AQPHZ,Female,False,False,False,1,False,NO,,,,Month-to-month,Mailed check,19.9,19.9,True,
5842-POCOP,Female,False,True,False,5,False,FIBER OPTIC,True,False,False,Month-to-month,Mailed check,88.9,454.15,True,
2037-XJFUP,Male,False,True,False,33,False,FIBER OPTIC,False,False,True,One year,Electronic check,95.8,3036.75,True,
8823-RLPWL,Female,False,True,False,72,False,FIBER OPTIC,True,False,True,Two year,Credit card (automatic),110.65,8065.65,False,
9505-SQFSW,Female,False,True,True,3,False,DSL,False,False,False,Month-to-month,Mailed check,40.3,92.5,False,
7314-OXENN,Male,False,False,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,82.0,184.65,True,
3758-CKOQL,Female,False,True,False,59,False,FIBER OPTIC,True,True,False,One year,Credit card (automatic),107.0,6152.3,False,
0322-CHQRU,Male,False,False,False,2,False,DSL,False,False,False,Month-to-month,Electronic check,45.35,89.5,True,
5676-CFLYY,Male,False,True,True,71,False,DSL,False,True,True,Two year,Credit card (automatic),73.35,5154.5,False,
7521-AFHAB,Female,False,True,True,5,False,DSL,False,False,False,Month-to-month,Mailed check,44.8,220.45,False,
0285-INHLN,Male,False,True,True,27,False,DSL,True,False,False,Month-to-month,Credit card (automatic),54.75,1510.3,False,
4678-DVQEO,Female,False,False,False,1,False,DSL,False,True,False,Month-to-month,Electronic check,52.2,52.2,True,
5125-CNDSP,Male,False,False,True,63,False,DSL,True,True,False,One year,Bank transfer (automatic),40.6,2588.95,False,
0691-IFBQW,Female,True,False,False,46,False,FIBER OPTIC,True,False,True,One year,Electronic check,110.0,4874.8,True,
4992-LTJNE,Male,False,True,True,72,False,DSL,True,False,False,Two year,Bank transfer (automatic),55.3,3983.6,False,
2202-OUTMO,Female,False,True,False,34,False,DSL,True,True,False,Month-to-month,Bank transfer (automatic),60.85,2003.6,False,
0810-BDHAW,Female,False,True,True,24,False,DSL,True,False,True,One year,Electronic check,78.4,1832.4,False,
0229-LFJAF,Male,False,False,False,72,False,DSL,True,True,False,Two year,Bank transfer (automatic),69.65,4908.25,False,
7131-ZQZNK,Female,False,True,True,60,False,DSL,True,True,True,Two year,Credit card (automatic),59.85,3590.2,False,
3442-ZHHCC,Male,False,False,False,68,False,DSL,True,False,False,One year,Credit card (automatic),76.9,5023.0,False,
5726-CVNYA,Female,False,True,True,8,False,NO,,,,Two year,Mailed check,19.85,146.6,False,
9871-ELEYA,Female,False,False,True,34,False,DSL,True,True,True,Two year,Credit card (automatic),67.65,2339.3,False,
4257-GAESD,Female,False,False,False,6,False,DSL,False,False,True,Month-to-month,Credit card (automatic),45.0,298.7,False,
5173-WXOQV,Male,False,True,False,2,False,DSL,False,True,False,Month-to-month,Mailed check,64.2,143.65,False,
2040-OBMLJ,Male,False,False,False,31,False,FIBER OPTIC,False,True,False,One year,Credit card (automatic),81.7,2548.65,False,
6286-ZHAOK,Female,False,True,True,20,False,NO,,,,Month-to-month,Bank transfer (automatic),25.55,507.4,False,
3807-XHCJH,Female,False,True,True,1,False,NO,,,,Month-to-month,Electronic check,20.0,20.0,False,
3009-JWMPU,Male,False,False,False,62,False,FIBER OPTIC,False,False,True,One year,Electronic check,96.75,6125.4,True,
5671-RQRLP,Female,True,True,False,70,False,FIBER OPTIC,False,False,False,Two year,Credit card (automatic),75.65,5411.4,False,
1450-GALXR,Female,False,False,False,10,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,98.5,1058.25,True,
8859-AXJZP,Male,False,True,True,39,False,NO,,,,Two year,Mailed check,23.8,903.8,False,
3174-AKMAS,Female,False,True,False,46,False,DSL,False,True,True,Two year,Credit card (automatic),64.2,3009.5,False,
3138-BKYAV,Male,False,False,False,6,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,85.35,489.45,True,
9926-PJHDQ,Female,False,True,True,72,False,DSL,False,False,True,Two year,Bank transfer (automatic),76.8,5468.45,False,
7382-DFJTU,Male,False,False,False,18,False,DSL,False,True,False,Month-to-month,Credit card (automatic),55.2,1058.1,False,
2798-NYLMZ,Male,False,True,False,71,False,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),108.55,7616.0,False,
4289-DTDKW,Male,False,True,False,40,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,101.3,4113.1,True,
1820-TQVEV,Male,False,False,False,1,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.55,69.55,True,
2239-JALAW,Male,False,False,False,58,False,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),103.25,6017.65,True,
4853-RULSV,Male,False,False,False,70,False,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),104.0,7250.15,True,
8098-TDCBU,Female,False,True,False,42,False,NO,,,,Two year,Electronic check,25.25,1108.2,False,
3551-GAEGL,Male,False,True,True,34,False,DSL,True,False,False,One year,Bank transfer (automatic),30.4,938.65,False,
4785-NKHCX,Male,True,False,False,5,False,NO,,,,Month-to-month,Bank transfer (automatic),20.05,94.15,False,
3196-NVXLZ,Female,False,False,False,25,False,FIBER OPTIC,False,False,True,Month-to-month,Mailed check,84.6,2088.05,False,
6275-YDUVO,Female,False,False,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,86.2,178.7,True,
0036-IHMOT,Female,False,True,True,55,False,FIBER OPTIC,False,True,True,One year,Bank transfer (automatic),103.7,5656.75,False,
0115-TFERT,Male,False,True,False,21,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,111.2,2317.1,True,
4178-EGMON,Male,False,True,False,70,False,FIBER OPTIC,True,True,False,Two year,Credit card (automatic),88.0,5986.45,False,
4220-TINQT,Female,False,True,False,61,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,106.35,6751.35,False,
5318-YKDPV,Male,False,True,True,43,False,DSL,True,True,True,Two year,Credit card (automatic),79.15,3566.6,False,
7975-TZMLR,Male,False,False,False,47,False,FIBER OPTIC,False,False,True,One year,Electronic check,103.1,4889.3,False,
0295-QVKPB,Male,False,False,False,5,False,DSL,False,True,True,Month-to-month,Credit card (automatic),63.95,318.1,False,
4335-BSMJS,Female,False,False,False,62,False,NO,,,,Two year,Credit card (automatic),25.8,1563.95,False,
2311-QYMUQ,Female,False,True,True,16,False,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),89.45,1430.25,True,
3643-AHCFP,Male,True,True,False,7,False,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),95.6,644.35,True,
9146-JRIOX,Female,False,True,True,14,False,NO,,,,Month-to-month,Mailed check,25.55,372.45,False,
3104-OWCGK,Male,False,True,True,60,False,FIBER OPTIC,False,False,True,One year,Electronic check,90.95,5453.4,True,
5337-IIWKZ,Male,False,True,True,34,False,DSL,False,True,True,Month-to-month,Electronic check,44.85,1442.6,False,
9101-BWFSS,Female,False,True,False,50,False,FIBER OPTIC,True,True,True,One year,Electronic check,108.55,5610.7,True,
9650-VBUOG,Male,False,True,True,38,False,NO,,,,Two year,Credit card (automatic),25.05,963.95,False,
3487-EARAT,Female,False,True,True,70,False,DSL,True,True,False,One year,Credit card (automatic),74.1,5222.3,False,
2672-TGEFF,Female,False,True,True,37,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,88.8,3340.55,False,
9231-ZJYAM,Female,True,False,False,4,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,78.85,292.8,True,
4250-WAROZ,Male,True,True,True,60,False,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,93.25,5774.55,False,
8184-WMOFI,Male,False,True,True,62,False,DSL,True,True,False,One year,Credit card (automatic),71.4,4487.3,False,
6982-SSHFK,Male,False,False,False,1,False,DSL,False,False,False,Month-to-month,Mailed check,44.4,44.4,True,
6092-QZVPP,Male,False,False,False,36,False,DSL,True,True,True,Month-to-month,Credit card (automatic),79.2,2854.95,False,
4625-LAMOB,Male,False,False,False,44,False,NO,,,,Two year,Credit card (automatic),20.4,905.55,False,
0727-BMPLR,Female,True,False,False,55,False,FIBER OPTIC,False,False,True,One year,Electronic check,100.0,5509.3,True,
0392-BZIUW,Female,False,True,False,72,False,FIBER OPTIC,True,False,True,Two year,Credit card (automatic),105.0,7589.8,False,
1038-ZAGBI,Female,False,True,True,12,False,NO,,,,One year,Bank transfer (automatic),19.8,229.6,True,
6549-NNDYT,Female,False,False,False,13,False,DSL,True,False,False,Month-to-month,Bank transfer (automatic),30.85,394.1,False,
3027-ZTDHO,Male,False,False,False,1,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,89.9,89.9,True,
0422-OHQHQ,Female,False,True,True,15,False,NO,,,,One year,Mailed check,20.55,295.95,False,
6916-HIJSE,Female,False,False,False,65,False,DSL,True,True,True,Two year,Bank transfer (automatic),84.85,5459.2,False,
2316-ESMLS,Female,False,True,True,12,False,DSL,True,True,False,One year,Credit card (automatic),33.15,444.75,False,
9778-OGKQZ,Male,False,True,False,72,False,DSL,True,True,True,Two year,Credit card (automatic),92.0,6782.15,False,
7408-OFWXJ,Female,False,True,True,72,False,DSL,True,True,True,Two year,Credit card (automatic),89.8,6510.45,False,
6007-TCTST,Female,False,True,True,72,False,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),115.8,8476.5,False,
2252-NKNSI,Male,False,False,True,52,False,DSL,True,True,True,Two year,Mailed check,85.15,4461.85,False,
8713-IGZSO,Male,False,False,False,2,False,NO,,,,Month-to-month,Mailed check,24.85,62.0,False,
7905-TVXTA,Female,False,False,False,5,False,DSL,True,True,True,Month-to-month,Electronic check,64.35,352.65,False,
7695-PKLCZ,Female,False,False,False,68,False,NO,,,,Two year,Credit card (automatic),20.5,1424.9,False,
2382-BCKQJ,Female,False,False,True,62,False,FIBER OPTIC,False,False,True,One year,Electronic check,100.15,6413.65,True,
8374-UULRV,Male,False,False,False,72,False,DSL,True,True,True,Two year,Credit card (automatic),86.05,6309.65,False,
2207-NHRJK,Male,False,False,False,1,False,DSL,False,False,False,Month-to-month,Electronic check,50.8,50.8,True,
